t              LineCurrent.fdtd_Probe_Start_Ey_10_25_10.dat
   0.97526307960438957E-009   0.000000000E+000
   0.97680377957216902E-009   0.000000000E+000
   0.97834447953994846E-009   0.000000000E+000
   0.97988517950772791E-009   0.000000000E+000
   0.98142587947550736E-009   0.000000000E+000
   0.98296657944328680E-009   0.000000000E+000
   0.98450727941106625E-009   0.000000000E+000
   0.98604797937884570E-009   0.000000000E+000
   0.98758867934662514E-009   0.000000000E+000
   0.98912937931440459E-009   0.000000000E+000
   0.99067007928218404E-009   0.000000000E+000
   0.99221077924996348E-009   0.000000000E+000
   0.99375147921774293E-009   0.000000000E+000
   0.99529217918552237E-009   0.000000000E+000
   0.99683287915330182E-009   0.000000000E+000
   0.99837357912108127E-009   0.000000000E+000
   0.99991427908886071E-009   0.000000000E+000
   0.10014549790566402E-008   0.000000000E+000
   0.10029956790244196E-008   0.000000000E+000
   0.10045363789921991E-008   0.000000000E+000
   0.10060770789599785E-008   0.000000000E+000
   0.10076177789277579E-008   0.000000000E+000
   0.10091584788955374E-008   0.000000000E+000
   0.10106991788633168E-008   0.000000000E+000
   0.10122398788310963E-008   0.000000000E+000
   0.10137805787988757E-008   0.000000000E+000
   0.10153212787666552E-008   0.000000000E+000
   0.10168619787344346E-008   0.000000000E+000
   0.10184026787022141E-008   0.000000000E+000
   0.10199433786699935E-008   0.000000000E+000
   0.10214840786377730E-008   0.000000000E+000
   0.10230247786055524E-008   0.000000000E+000
   0.10245654785733319E-008   0.000000000E+000
   0.10261061785411113E-008   0.000000000E+000
   0.10276468785088907E-008   0.000000000E+000
   0.10291875784766702E-008   0.000000000E+000
   0.10307282784444496E-008   0.000000000E+000
   0.10322689784122291E-008   0.000000000E+000
   0.10338096783800085E-008   0.000000000E+000
   0.10353503783477880E-008   0.000000000E+000
   0.10368910783155674E-008   0.000000000E+000
   0.10384317782833469E-008   0.000000000E+000
   0.10399724782511263E-008   0.000000000E+000
   0.10415131782189058E-008   0.000000000E+000
   0.10430538781866852E-008   0.000000000E+000
   0.10445945781544647E-008   0.000000000E+000
   0.10461352781222441E-008   0.000000000E+000
   0.10476759780900236E-008   0.000000000E+000
   0.10492166780578030E-008   0.000000000E+000
   0.10507573780255824E-008   0.000000000E+000
   0.10522980779933619E-008   0.000000000E+000
   0.10538387779611413E-008   0.000000000E+000
   0.10553794779289208E-008   0.000000000E+000
   0.10569201778967002E-008   0.000000000E+000
   0.10584608778644797E-008   0.000000000E+000
   0.10600015778322591E-008   0.000000000E+000
   0.10615422778000386E-008   0.000000000E+000
   0.10630829777678180E-008   0.000000000E+000
   0.10646236777355975E-008   0.000000000E+000
   0.10661643777033769E-008   0.000000000E+000
   0.10677050776711564E-008   0.000000000E+000
   0.10692457776389358E-008   0.000000000E+000
   0.10707864776067152E-008   0.000000000E+000
   0.10723271775744947E-008   0.000000000E+000
   0.10738678775422741E-008   0.000000000E+000
   0.10754085775100536E-008   0.000000000E+000
   0.10769492774778330E-008   0.000000000E+000
   0.10784899774456125E-008   0.000000000E+000
   0.10800306774133919E-008   0.000000000E+000
   0.10815713773811714E-008   0.000000000E+000
   0.10831120773489508E-008   0.000000000E+000
   0.10846527773167303E-008   0.000000000E+000
   0.10861934772845097E-008   0.000000000E+000
   0.10877341772522892E-008   0.000000000E+000
   0.10892748772200686E-008   0.000000000E+000
   0.10908155771878481E-008   0.000000000E+000
   0.10923562771556275E-008   0.000000000E+000
   0.10938969771234069E-008   0.000000000E+000
   0.10954376770911864E-008   0.000000000E+000
   0.10969783770589658E-008   0.000000000E+000
   0.10985190770267453E-008   0.000000000E+000
   0.11000597769945247E-008   0.000000000E+000
   0.11016004769623042E-008   0.000000000E+000
   0.11031411769300836E-008   0.000000000E+000
   0.11046818768978631E-008   0.000000000E+000
   0.11062225768656425E-008   0.000000000E+000
   0.11077632768334220E-008   0.000000000E+000
   0.11093039768012014E-008   0.000000000E+000
   0.11108446767689809E-008   0.000000000E+000
   0.11123853767367603E-008   0.000000000E+000
   0.11139260767045397E-008   0.000000000E+000
   0.11154667766723192E-008   0.000000000E+000
   0.11170074766400986E-008   0.000000000E+000
   0.11185481766078781E-008   0.000000000E+000
   0.11200888765756575E-008   0.000000000E+000
   0.11216295765434370E-008   0.000000000E+000
   0.11231702765112164E-008   0.000000000E+000
   0.11247109764789959E-008   0.000000000E+000
   0.11262516764467753E-008   0.000000000E+000
   0.11277923764145548E-008   0.000000000E+000
   0.11293330763823342E-008   0.000000000E+000
   0.11308737763501137E-008   0.000000000E+000
   0.11324144763178931E-008   0.000000000E+000
   0.11339551762856726E-008   0.000000000E+000
   0.11354958762534520E-008   0.000000000E+000
   0.11370365762212314E-008   0.000000000E+000
   0.11385772761890109E-008   0.000000000E+000
   0.11401179761567903E-008   0.000000000E+000
   0.11416586761245698E-008   0.000000000E+000
   0.11431993760923492E-008   0.000000000E+000
   0.11447400760601287E-008   0.000000000E+000
   0.11462807760279081E-008   0.000000000E+000
   0.11478214759956876E-008   0.000000000E+000
   0.11493621759634670E-008   0.000000000E+000
   0.11509028759312465E-008   0.000000000E+000
   0.11524435758990259E-008   0.000000000E+000
   0.11539842758668054E-008   0.000000000E+000
   0.11555249758345848E-008   0.000000000E+000
   0.11570656758023642E-008   0.000000000E+000
   0.11586063757701437E-008   0.000000000E+000
   0.11601470757379231E-008   0.000000000E+000
   0.11616877757057026E-008   0.000000000E+000
   0.11632284756734820E-008   0.000000000E+000
   0.11647691756412615E-008   0.000000000E+000
   0.11663098756090409E-008   0.000000000E+000
   0.11678505755768204E-008   0.000000000E+000
   0.11693912755445998E-008   0.000000000E+000
   0.11709319755123793E-008   0.000000000E+000
   0.11724726754801587E-008   0.000000000E+000
   0.11740133754479382E-008   0.000000000E+000
   0.11755540754157176E-008   0.000000000E+000
   0.11770947753834970E-008   0.000000000E+000
   0.11786354753512765E-008   0.000000000E+000
   0.11801761753190559E-008   0.000000000E+000
   0.11817168752868354E-008   0.000000000E+000
   0.11832575752546148E-008   0.000000000E+000
   0.11847982752223943E-008   0.000000000E+000
   0.11863389751901737E-008   0.000000000E+000
   0.11878796751579532E-008   0.000000000E+000
   0.11894203751257326E-008   0.000000000E+000
   0.11909610750935121E-008   0.000000000E+000
   0.11925017750612915E-008   0.000000000E+000
   0.11940424750290710E-008   0.000000000E+000
   0.11955831749968504E-008   0.000000000E+000
   0.11971238749646299E-008   0.000000000E+000
   0.11986645749324093E-008   0.000000000E+000
   0.12002052749001887E-008   0.000000000E+000
   0.12017459748679682E-008   0.000000000E+000
   0.12032866748357476E-008   0.000000000E+000
   0.12048273748035271E-008   0.000000000E+000
   0.12063680747713065E-008   0.000000000E+000
   0.12079087747390860E-008   0.000000000E+000
   0.12094494747068654E-008   0.000000000E+000
   0.12109901746746449E-008   0.000000000E+000
   0.12125308746424243E-008   0.000000000E+000
   0.12140715746102038E-008   0.000000000E+000
   0.12156122745779832E-008   0.000000000E+000
   0.12171529745457627E-008   0.000000000E+000
   0.12186936745135421E-008   0.000000000E+000
   0.12202343744813215E-008   0.000000000E+000
   0.12217750744491010E-008   0.000000000E+000
   0.12233157744168804E-008   0.000000000E+000
   0.12248564743846599E-008   0.000000000E+000
   0.12263971743524393E-008   0.000000000E+000
   0.12279378743202188E-008   0.000000000E+000
   0.12294785742879982E-008   0.000000000E+000
   0.12310192742557777E-008   0.000000000E+000
   0.12325599742235571E-008   0.000000000E+000
   0.12341006741913366E-008   0.000000000E+000
   0.12356413741591160E-008   0.000000000E+000
   0.12371820741268955E-008   0.000000000E+000
   0.12387227740946749E-008   0.000000000E+000
   0.12402634740624544E-008   0.000000000E+000
   0.12418041740302338E-008   0.000000000E+000
   0.12433448739980132E-008   0.000000000E+000
   0.12448855739657927E-008   0.000000000E+000
   0.12464262739335721E-008   0.000000000E+000
   0.12479669739013516E-008   0.000000000E+000
   0.12495076738691310E-008   0.000000000E+000
   0.12510483738369105E-008   0.000000000E+000
   0.12525890738046899E-008   0.000000000E+000
   0.12541297737724694E-008   0.000000000E+000
   0.12556704737402488E-008   0.000000000E+000
   0.12572111737080283E-008   0.000000000E+000
   0.12587518736758077E-008   0.000000000E+000
   0.12602925736435872E-008   0.000000000E+000
   0.12618332736113666E-008   0.000000000E+000
   0.12633739735791460E-008   0.000000000E+000
   0.12649146735469255E-008   0.000000000E+000
   0.12664553735147049E-008   0.000000000E+000
   0.12679960734824844E-008   0.000000000E+000
   0.12695367734502638E-008   0.000000000E+000
   0.12710774734180433E-008   0.000000000E+000
   0.12726181733858227E-008   0.000000000E+000
   0.12741588733536022E-008   0.000000000E+000
   0.12756995733213816E-008   0.000000000E+000
   0.12772402732891611E-008   0.000000000E+000
   0.12787809732569405E-008   0.000000000E+000
   0.12803216732247200E-008   0.000000000E+000
   0.12818623731924994E-008   0.000000000E+000
   0.12834030731602789E-008   0.000000000E+000
   0.12849437731280583E-008   0.000000000E+000
   0.12864844730958377E-008   0.000000000E+000
   0.12880251730636172E-008   0.000000000E+000
   0.12895658730313966E-008   0.000000000E+000
   0.12911065729991761E-008   0.000000000E+000
   0.12926472729669555E-008   0.000000000E+000
   0.12941879729347350E-008   0.000000000E+000
   0.12957286729025144E-008   0.000000000E+000
   0.12972693728702939E-008   0.000000000E+000
   0.12988100728380733E-008   0.000000000E+000
   0.13003507728058528E-008   0.000000000E+000
   0.13018914727736322E-008   0.000000000E+000
   0.13034321727414117E-008   0.000000000E+000
   0.13049728727091911E-008   0.000000000E+000
   0.13065135726769705E-008   0.000000000E+000
   0.13080542726447500E-008   0.000000000E+000
   0.13095949726125294E-008   0.000000000E+000
   0.13111356725803089E-008   0.000000000E+000
   0.13126763725480883E-008   0.000000000E+000
   0.13142170725158678E-008   0.000000000E+000
   0.13157577724836472E-008   0.000000000E+000
   0.13172984724514267E-008   0.000000000E+000
   0.13188391724192061E-008   0.000000000E+000
   0.13203798723869856E-008   0.000000000E+000
   0.13219205723547650E-008   0.000000000E+000
   0.13234612723225445E-008   0.000000000E+000
   0.13250019722903239E-008   0.000000000E+000
   0.13265426722581034E-008   0.000000000E+000
   0.13280833722258828E-008   0.000000000E+000
   0.13296240721936622E-008   0.000000000E+000
   0.13311647721614417E-008   0.000000000E+000
   0.13327054721292211E-008   0.000000000E+000
   0.13342461720970006E-008   0.000000000E+000
   0.13357868720647800E-008   0.000000000E+000
   0.13373275720325595E-008   0.000000000E+000
   0.13388682720003389E-008   0.000000000E+000
   0.13404089719681184E-008   0.000000000E+000
   0.13419496719358978E-008   0.000000000E+000
   0.13434903719036773E-008   0.000000000E+000
   0.13450310718714567E-008   0.000000000E+000
   0.13465717718392362E-008   0.000000000E+000
   0.13481124718070156E-008   0.000000000E+000
   0.13496531717747950E-008   0.000000000E+000
   0.13511938717425745E-008   0.000000000E+000
   0.13527345717103539E-008   0.000000000E+000
   0.13542752716781334E-008   0.000000000E+000
   0.13558159716459128E-008   0.000000000E+000
   0.13573566716136923E-008   0.000000000E+000
   0.13588973715814717E-008   0.000000000E+000
   0.13604380715492512E-008   0.000000000E+000
   0.13619787715170306E-008   0.000000000E+000
   0.13635194714848101E-008   0.000000000E+000
   0.13650601714525895E-008   0.000000000E+000
   0.13666008714203690E-008   0.000000000E+000
   0.13681415713881484E-008   0.000000000E+000
   0.13696822713559278E-008   0.000000000E+000
   0.13712229713237073E-008   0.000000000E+000
   0.13727636712914867E-008   0.000000000E+000
   0.13743043712592662E-008   0.000000000E+000
   0.13758450712270456E-008   0.000000000E+000
   0.13773857711948251E-008   0.000000000E+000
   0.13789264711626045E-008   0.000000000E+000
   0.13804671711303840E-008   0.000000000E+000
   0.13820078710981634E-008   0.000000000E+000
   0.13835485710659429E-008   0.000000000E+000
   0.13850892710337223E-008   0.000000000E+000
   0.13866299710015018E-008   0.000000000E+000
   0.13881706709692812E-008   0.000000000E+000
   0.13897113709370607E-008   0.000000000E+000
   0.13912520709048401E-008   0.000000000E+000
   0.13927927708726195E-008   0.000000000E+000
   0.13943334708403990E-008   0.000000000E+000
   0.13958741708081784E-008   0.000000000E+000
   0.13974148707759579E-008   0.000000000E+000
   0.13989555707437373E-008   0.000000000E+000
   0.14004962707115168E-008   0.000000000E+000
   0.14020369706792962E-008   0.000000000E+000
   0.14035776706470757E-008   0.000000000E+000
   0.14051183706148551E-008   0.000000000E+000
   0.14066590705826346E-008   0.000000000E+000
   0.14081997705504140E-008   0.000000000E+000
   0.14097404705181935E-008   0.000000000E+000
   0.14112811704859729E-008   0.000000000E+000
   0.14128218704537523E-008   0.000000000E+000
   0.14143625704215318E-008   0.000000000E+000
   0.14159032703893112E-008   0.000000000E+000
   0.14174439703570907E-008   0.000000000E+000
   0.14189846703248701E-008   0.000000000E+000
   0.14205253702926496E-008   0.000000000E+000
   0.14220660702604290E-008   0.000000000E+000
   0.14236067702282085E-008   0.000000000E+000
   0.14251474701959879E-008   0.000000000E+000
   0.14266881701637674E-008   0.000000000E+000
   0.14282288701315468E-008   0.000000000E+000
   0.14297695700993263E-008   0.000000000E+000
   0.14313102700671057E-008   0.000000000E+000
   0.14328509700348852E-008   0.000000000E+000
   0.14343916700026646E-008   0.000000000E+000
   0.14359323699704440E-008   0.000000000E+000
   0.14374730699382235E-008   0.000000000E+000
   0.14390137699060029E-008   0.000000000E+000
   0.14405544698737824E-008   0.000000000E+000
   0.14420951698415618E-008   0.000000000E+000
   0.14436358698093413E-008   0.000000000E+000
   0.14451765697771207E-008   0.000000000E+000
   0.14467172697449002E-008   0.000000000E+000
   0.14482579697126796E-008   0.000000000E+000
   0.14497986696804591E-008   0.000000000E+000
   0.14513393696482385E-008   0.000000000E+000
   0.14528800696160180E-008   0.000000000E+000
   0.14544207695837974E-008   0.000000000E+000
   0.14559614695515768E-008   0.000000000E+000
   0.14575021695193563E-008   0.000000000E+000
   0.14590428694871357E-008   0.000000000E+000
   0.14605835694549152E-008   0.000000000E+000
   0.14621242694226946E-008   0.000000000E+000
   0.14636649693904741E-008   0.000000000E+000
   0.14652056693582535E-008   0.000000000E+000
   0.14667463693260330E-008   0.000000000E+000
   0.14682870692938124E-008   0.000000000E+000
   0.14698277692615919E-008   0.000000000E+000
   0.14713684692293713E-008   0.000000000E+000
   0.14729091691971508E-008   0.000000000E+000
